iter	MultiClass
143	0.0468371494
144	0.04643272272
145	0.04614573593
146	0.04588568573
147	0.04544664998
148	0.04507154163
149	0.04475491469
150	0.04428686721
151	0.04388029167
152	0.04349430924
153	0.04316298211
154	0.04289551605
155	0.04242946217
156	0.04194812167
157	0.04162327323
158	0.04132131012
159	0.04100008112
160	0.04065046411
161	0.040285962
162	0.03997020261
163	0.03962967175
164	0.03933681465
165	0.03902378918
166	0.03868808695
167	0.03832888897
168	0.03804725197
169	0.03777290983
170	0.03751683465
171	0.03718301556
172	0.03686634366
173	0.03663219273
174	0.03635783609
175	0.03611150168
176	0.03583743775
177	0.03554770642
178	0.03533480471
179	0.03511226052
180	0.03491441315
181	0.03463168445
182	0.03446953449
183	0.03427787886
184	0.03407853379
185	0.03382633086
186	0.03346143578
187	0.03327684935
188	0.03308409858
189	0.03291517656
190	0.03269633224
191	0.0324491649
192	0.03219098719
193	0.03202473397
194	0.03178913856
195	0.03156592273
196	0.03135677635
197	0.03117006772
198	0.03101533551
199	0.03079152286
200	0.0305989536
201	0.03040446376
202	0.03019382524
203	0.03001267525
204	0.02984686476
205	0.02970223032
206	0.02953854228
207	0.02940843156
208	0.02927402737
209	0.0290730769
210	0.02890763285
211	0.02871748416
212	0.02858214134
213	0.0284080692
214	0.02828218554
215	0.02815780736
216	0.02798288082
217	0.02781118779
218	0.02765266128
219	0.02748222129
220	0.02737020378
221	0.02724065748
222	0.02709130189
223	0.02696147454
224	0.02683178417
225	0.0267333236
226	0.02659034826
227	0.0264932818
228	0.02635093029
229	0.02614033914
230	0.02601806496
231	0.02591380754
232	0.02576803991
233	0.02563961053
234	0.02549577631
235	0.02533086581
236	0.02521461368
237	0.02510486776
238	0.02499901466
239	0.02490353623
240	0.02477065443
241	0.02465852067
242	0.02454312874
243	0.02444676792
244	0.02437659186
245	0.02420571325
246	0.02410775109
247	0.02397580413
248	0.02390553438
249	0.02377950965
250	0.02358595239
251	0.02345483445
252	0.02333442126
253	0.02322579609
254	0.0231011504
255	0.0230000794
256	0.02289589509
257	0.02279859217
258	0.02270619001
259	0.02262539867
260	0.02251577663
261	0.02243021172
262	0.02226749586
263	0.02216096361
264	0.02203581417
265	0.02192003046
266	0.02181414951
267	0.0216801357
268	0.02157284046
269	0.02149899504
270	0.02140966182
271	0.02133211678
272	0.02125501926
273	0.02115785562
274	0.02107509908
275	0.02101955904
276	0.02093310041
277	0.02084025166
278	0.02072855531
279	0.02065969621
280	0.02056694248
281	0.02044352459
282	0.02034517727
283	0.02025727864
284	0.02013480216
285	0.02004491338
286	0.0199669522
287	0.01986160386
288	0.01979905032
289	0.01970138941
290	0.01962532573
291	0.01953705739
292	0.0194555076
293	0.01939545751
294	0.01929113973
295	0.01923391763
296	0.01911671806
297	0.01903945364
298	0.01892480709
299	0.01885324171
300	0.01879665316
301	0.0187288868
302	0.01864715474
303	0.0185873307
304	0.01852119356
305	0.01844514169
306	0.01838915633
307	0.01833438255
308	0.01825322654
309	0.01818019428
310	0.01811516416
311	0.01806705589
312	0.0179742057
313	0.0179020822
314	0.01782143567
315	0.01777111246
316	0.01770148487
317	0.01762914359
318	0.01756638115
319	0.0175180956
320	0.01746038981
321	0.01738441953
322	0.01729246928
323	0.01723919522
324	0.01719803489
325	0.01714329104
326	0.01708552546
327	0.01703249663
328	0.01692871841
329	0.01685814334
330	0.01679035594
331	0.0167393973
332	0.01667266626
333	0.01661469111
334	0.01656164975
335	0.0165022426
336	0.01646622523
337	0.0163972833
338	0.01634832306
339	0.01630864856
340	0.01626464552
341	0.01620857809
342	0.01616975028
343	0.01611361003
344	0.01606784727
345	0.0160246648
346	0.015977239
347	0.01590609498
348	0.01586231582
349	0.01582339412
350	0.01577774087
351	0.01570713381
352	0.01565405558
353	0.01559039378
354	0.01555016776
355	0.01550850299
356	0.01546355072
357	0.0154014396
358	0.01535488647
359	0.01530208015
360	0.01524950284
361	0.01521848917
362	0.01517838366
363	0.01512588546
364	0.01507761121
365	0.01503653265
366	0.01498254755
367	0.01493156448
368	0.01488324213
369	0.01483610438
370	0.01478426167
371	0.01473712645
372	0.01470357406
373	0.0146625209
374	0.01462179751
375	0.01457958481
376	0.01454594135
377	0.01450343058
378	0.01447474078
379	0.01440307059
380	0.01437513752
381	0.01431561169
382	0.01427816269
383	0.0142385683
384	0.0141936791
385	0.01416062948
386	0.01411626042
387	0.01406739874
388	0.01403231568
389	0.01396772935
390	0.01393456251
391	0.01387870862
392	0.0138442418
393	0.01380247812
394	0.01376309037
395	0.0137258676
396	0.0136896098
397	0.01365336673
398	0.0136297063
399	0.01359489884
400	0.01355618529
401	0.01350322671
402	0.01346977034
403	0.01343452948
404	0.01339571955
405	0.01335387098
406	0.01332090904
407	0.01329315596
408	0.01325828417
409	0.01322532133
410	0.01319018291
411	0.01315531885
412	0.01311860974
413	0.01308351498
414	0.01305589996
415	0.01299949605
416	0.01296534544
417	0.01292824181
418	0.01289936975
419	0.01286261341
420	0.01283109064
421	0.01280399909
422	0.01276821537
423	0.0127268764
424	0.01268733595
425	0.01263938849
426	0.01260252927
427	0.01256516461
428	0.01252038611
429	0.01248860868
430	0.01244982532
431	0.01241124359
432	0.01238568468
433	0.01233422693
434	0.01231536232
435	0.01229226778
436	0.01226793043
437	0.01224384437
438	0.01220970037
439	0.01218311185
440	0.01214441221
441	0.01212115122
442	0.01207386265
443	0.01204211832
444	0.01200870321
445	0.01198078207
446	0.01195774868
447	0.01193694713
448	0.01190906352
449	0.01186353612
450	0.01183647842
451	0.01181057519
452	0.01179021611
453	0.01176480053
454	0.01173500686
455	0.01171310915
456	0.01169294916
457	0.01167511278
458	0.0116519353
459	0.01161814549
460	0.01158448052
461	0.01155901336
462	0.01152705429
463	0.0114949256
464	0.01146591329
465	0.01144547094
466	0.01141599212
467	0.01137400106
468	0.01134045862
469	0.0113028278
470	0.0112764869
471	0.01124688516
472	0.0112282348
473	0.011208665
474	0.0111849748
475	0.01116714866
476	0.01114315276
477	0.01111588324
478	0.0110969745
479	0.01105643342
480	0.01102893214
481	0.01099521365
482	0.01097154478
483	0.01094325157
484	0.01091715641
485	0.01087873447
486	0.01084814097
487	0.010828079
488	0.01078880123
489	0.01074798307
490	0.01071072058
491	0.01068237027
492	0.01066004561
493	0.01063052896
494	0.01060184185
495	0.01058460929
496	0.01055857177
497	0.0105290771
498	0.01049285041
499	0.01046665037
500	0.01044029173
501	0.01042054785
502	0.01039817921
503	0.01037112907
504	0.01035403653
505	0.01032932755
506	0.01030911476
507	0.01029177628
508	0.01026221755
509	0.01024355701
510	0.01021857306
511	0.01019355886
512	0.01016053878
513	0.01013710422
514	0.01011116763
515	0.01008665794
516	0.01006860438
517	0.0100507819
518	0.01002622216
519	0.009993739075
520	0.009976571753
521	0.009958080971
522	0.009920636466
523	0.009905606555
524	0.009888782552
525	0.00986363421
526	0.009845612086
527	0.009813058595
528	0.009790230078
529	0.009760916082
530	0.009736142501
531	0.009703179094
532	0.009678073023
533	0.009667514128
534	0.009646072388
535	0.009621344488
536	0.009605824573
537	0.009590518586
538	0.009572214929
539	0.009560313431
540	0.009543350374
541	0.009524279461
542	0.009506397358
543	0.009491204127
544	0.00947680345
545	0.009460842435
546	0.009446860472
547	0.009429669458
548	0.009414772947
549	0.009393696811
550	0.00937011867
551	0.009353284166
552	0.009335323983
553	0.009315092565
554	0.009299883546
555	0.009282032669
556	0.009257485998
557	0.00924110315
558	0.009215548494
559	0.009197280391
560	0.0091790522
561	0.009165769568
562	0.009148209388
563	0.009126451818
564	0.009105559546
565	0.009087218848
566	0.009069342231
567	0.009048979658
568	0.009034072143
569	0.00901152933
570	0.008994550656
571	0.008973959701
572	0.008952318761
573	0.008940032083
574	0.008924104856
575	0.008903823321
576	0.008886357033
577	0.008871590587
578	0.008856954433
579	0.008840717811
580	0.008823265548
581	0.008797858382
582	0.008776820415
583	0.008763842871
584	0.008744698406
585	0.008726329991
586	0.008702893851
587	0.008688100951
588	0.008672309807
589	0.008659025564
590	0.008644049241
591	0.008633292979
592	0.008622062073
593	0.008603233227
594	0.008584599763
595	0.008566509559
596	0.008548575089
597	0.008535421226
598	0.0085161215
599	0.008494893875
600	0.008477589712
601	0.008459491965
602	0.00844369576
603	0.008423744149
604	0.008410098252
605	0.008395643462
606	0.008382855326
607	0.008367475082
608	0.00834891205
609	0.008332758752
610	0.008323397933
611	0.008309813739
612	0.008294657348
613	0.008280285757
614	0.008267880925
615	0.008248342915
616	0.008232405936
617	0.008220892877
618	0.00820771671
619	0.008195899247
620	0.008178231205
621	0.008167277577
622	0.008156563221
623	0.008144789853
624	0.008128743838
625	0.008115205039
626	0.008105327861
627	0.008090893303
628	0.008075479475
629	0.008063288605
630	0.008049958691
631	0.008040503039
632	0.008029920596
633	0.008015326149
634	0.007997060546
635	0.00798265354
636	0.00797178618
637	0.007960674379
638	0.007946237788
639	0.007932195526
640	0.007922028378
641	0.007905374687
642	0.007892409073
643	0.007881824738
644	0.007871497163
645	0.007857485864
646	0.007845566197
647	0.007835714908
648	0.007819659556
649	0.007807000268
650	0.007794574457
651	0.007772589518
652	0.007762760405
653	0.007753091067
654	0.007737099788
655	0.007726648013
656	0.007716360927
657	0.0077032205
658	0.007689158715
659	0.007674895817
660	0.007664982879
661	0.007650949303
662	0.007637393888
663	0.007627151883
664	0.007614142153
665	0.007601036788
666	0.007588199235
667	0.007576563259
668	0.007566115863
669	0.007555165239
670	0.007540341372
671	0.00752657153
672	0.007514641655
673	0.007500151456
674	0.00748551532
675	0.007473298647
676	0.007465088012
677	0.007456743613
678	0.007445528172
679	0.007434975458
680	0.007414923501
681	0.00740372093
682	0.007391826686
683	0.007378254392
684	0.007364086121
685	0.007351990324
686	0.007335698695
687	0.007326206263
688	0.00731138344
689	0.007299328913
690	0.007282874784
691	0.007273730055
692	0.007260974885
693	0.007251027219
694	0.007234554956
695	0.007225936647
696	0.007217239962
697	0.007209547026
698	0.0072002247
699	0.007190052102
700	0.007182352452
701	0.007175736908
702	0.007166599558
703	0.007155602107
704	0.007145084842
705	0.00713691615
706	0.007123301349
707	0.007113484961
708	0.007101106929
709	0.007089621558
710	0.00707987765
711	0.007069955492
712	0.007061427322
713	0.00705008091
714	0.007042281462
715	0.007033710064
716	0.007024827476
717	0.00701758547
718	0.007006780413
719	0.006995903035
720	0.006986639767
721	0.006976271941
722	0.006965881693
723	0.006956347247
724	0.006947771975
725	0.006937048717
726	0.006929207438
727	0.006917566054
728	0.006903847115
729	0.006895404114
730	0.006889024251
731	0.00688077875
732	0.006870493358
733	0.006861741227
734	0.00685371472
735	0.006844437445
736	0.006833609554
737	0.006822637559
738	0.006814688521
739	0.006804413599
740	0.006790022131
741	0.006782238471
742	0.006772205428
743	0.006765397119
744	0.006756040923
745	0.006744366388
746	0.006732885547
747	0.006725271692
748	0.006715437779
749	0.006700915518
750	0.006689236051
751	0.00667947157
752	0.006671757599
753	0.006663024851
754	0.00664872153
755	0.006642520079
756	0.006634345033
757	0.006623023024
758	0.006611162998
759	0.006602202431
760	0.006595981326
761	0.006581791074
762	0.006572434929
763	0.006566916898
764	0.006561223539
765	0.006551767368
766	0.006541443561
767	0.006530265108
768	0.00652202693
769	0.006514039072
770	0.006501669012
771	0.006492935945
772	0.00648123292
773	0.006472980754
774	0.006464245328
775	0.006454501181
776	0.006440517076
777	0.006433729495
778	0.006423051663
779	0.00641471008
780	0.006407648954
781	0.006393585501
782	0.00638591343
783	0.006375197905
784	0.006368369424
785	0.006358287559
786	0.006349686252
787	0.006343299679
788	0.006335697512
789	0.006324627521
790	0.006316950322
791	0.006307950848
792	0.00630163008
793	0.006289859949
794	0.006280252455
795	0.006275270907
796	0.006269433715
797	0.006260201939
798	0.006253548231
799	0.006247775396
800	0.006240445571
801	0.006227279002
802	0.006220550652
803	0.006212553802
804	0.006204896143
805	0.006198138794
806	0.006189540119
807	0.00617989682
808	0.006166117924
809	0.006156471428
810	0.00614255789
811	0.006134290985
812	0.006126087318
813	0.006119593769
814	0.006105849799
815	0.006100863458
816	0.006092751606
817	0.006084311021
818	0.006076446616
819	0.006068526917
820	0.00606223162
821	0.006054965226
822	0.006048772297
823	0.006042398699
824	0.00603498422
825	0.006027764107
826	0.006021418628
827	0.006014114824
828	0.006004971382
829	0.005998853826
830	0.005992420725
831	0.005985963224
832	0.005977583912
833	0.005970944239
834	0.005958922037
835	0.005950325225
836	0.005944159438
837	0.005937353119
838	0.005929258275
839	0.005922314927
840	0.005915118819
841	0.005907332496
842	0.005898583501
843	0.005889349667
844	0.005881777352
845	0.005869699247
846	0.005861199924
847	0.005852564042
848	0.005841333391
849	0.005833146405
850	0.005820614507
851	0.005812233893
852	0.005805969438
853	0.005794829788
854	0.005786201829
855	0.005779110205
856	0.005772926349
857	0.005765877926
858	0.005756230449
859	0.005750389368
860	0.005745347631
861	0.005736381944
862	0.005731032946
863	0.005724990895
864	0.005713943212
865	0.0057090436
866	0.005701225086
867	0.005692306232
868	0.005683881796
869	0.00567731729
870	0.005668901772
871	0.00566353088
872	0.005658197154
873	0.005650573056
874	0.00563903751
875	0.005633507473
876	0.00562519263
877	0.005617121194
878	0.005607664469
879	0.005602283165
880	0.005594256268
881	0.00558823152
882	0.005582044572
883	0.005575575061
884	0.005570668223
885	0.005563041217
886	0.005558182727
887	0.005551004152
888	0.005542023377
889	0.005537451625
890	0.005530105907
891	0.005523519198
892	0.005518223266
893	0.005510762276
894	0.005502672199
895	0.005496930563
896	0.005492337375
897	0.005483725924
898	0.005476704555
899	0.005469516925
900	0.005462551869
901	0.005456694519
902	0.005450453023
903	0.005442775669
904	0.005435900035
905	0.005428486756
906	0.005423578728
907	0.005417808372
908	0.005411229027
909	0.005404467797
910	0.005398610762
911	0.005394185393
912	0.005389234163
913	0.005381895069
914	0.005374724415
915	0.005367917563
916	0.005361273397
917	0.005353978555
918	0.005348506708
919	0.005341984045
920	0.005335555566
921	0.005325944963
922	0.005316521247
923	0.005311103842
924	0.005304618844
925	0.005298951502
926	0.00529055859
927	0.005280290894
928	0.005271998651
929	0.005264332321
930	0.005257124627
931	0.005251659178
932	0.005246827136
933	0.005240432821
934	0.005235535393
935	0.005229289315
936	0.005223157403
937	0.00521460951
938	0.005208745438
939	0.005202647921
940	0.005194248737
941	0.005190450414
942	0.005185218544
943	0.005180017716
944	0.005175168841
945	0.005170515269
946	0.005164114696
947	0.005160032874
948	0.00515393807
949	0.005149387293
950	0.005144571599
951	0.00513865714
952	0.005133918047
953	0.005127674424
954	0.005119715789
955	0.005115137572
956	0.005107064474
957	0.005102366603
958	0.005096844581
959	0.005090907682
960	0.005085409489
961	0.005080003424
962	0.005073504771
963	0.005069513276
964	0.005065061013
965	0.005058828224
966	0.005054131715
967	0.005049457715
968	0.005045234966
969	0.005036637783
970	0.005031574872
971	0.005026648513
972	0.005021600474
973	0.00501724896
974	0.005011422244
975	0.005008252208
976	0.005003979881
977	0.004997216981
978	0.004992240337
979	0.004982776535
980	0.004976616344
981	0.004971140399
982	0.004967527261
983	0.004960690335
984	0.004953369689
985	0.004949502208
986	0.004941355984
987	0.004934258311
988	0.004928749813
989	0.004923373668
990	0.004917500778
991	0.004911208868
992	0.004907220703
993	0.004902730889
994	0.00489697514
995	0.004888122831
996	0.004882731634
997	0.004876743432
998	0.004869860644
999	0.004864877524
